emp_no,salary
87474,50681
87476,54760
87477,54730
87480,67906
87483,48187
87487,46583
87488,40000
87489,72420
87492,40000
87495,47734
87496,40000
87498,67359
87501,43061
87503,55930
87504,41444
87517,40000
87522,41622
87526,63579
87528,50430
87531,40000
87546,53334
87560,61428
87568,66428
87577,74908
87579,43254
87585,47975
87588,69880
87596,55809
87598,40000
87600,69706
87604,46681
87607,80074
87609,42128
87610,70498
87618,40000
87622,55805
87626,40000
87628,69628
87637,40000
87638,40000
87640,40000
87654,40000
87655,70148
87659,64437
87663,42885
87671,50672
87672,40000
87678,40049
87679,52310
87681,64732
87693,40000
87697,84307
87710,52190
87715,44724
87722,43412
87723,40000
87724,81204
87726,40000
87731,40000
87738,80766
87746,65707
87751,55495
87752,44555
87757,44489
87765,61690
87766,40000
87769,76979
87778,74479
87793,59338
87794,46093
87796,40986
87798,70443
87806,73596
87807,40000
87821,71611
87823,57715
87824,62751
87829,40000
87836,51283
87840,40000
87843,77063
87845,48477
87851,40000
87852,56372
87856,40000
87869,75199
87870,40648
87875,40000
87876,55739
87881,42916
87889,80790
87894,47653
87895,49638
87896,62431
87897,57195
87902,43374
87908,45987
87916,40000
87917,40000
87925,49446
87936,44348
87944,53125
87948,47925
87951,40000
87953,57722
87958,40000
87964,40000
87974,60286
87976,48020
87977,50123
87982,43820
87986,40000
87989,46370
87991,40000
87992,70231
87993,40000
88005,71499
88009,54659
88010,64145
88015,47801
88016,40000
88018,55293
88019,57735
88028,56460
88032,61495
88033,55068
88036,54097
88037,43763
88038,75401
88040,74793
88041,79721
88045,51345
88059,40000
88060,72202
88065,68909
88071,42725
88073,42959
88079,40000
88080,82758
88083,41874
88085,53146
88089,59990
88090,40000
88099,60533
88101,40000
88104,40000
88115,51175
88116,69054
88120,47145
88125,43097
88127,84840
88133,71058
88136,61112
88137,48391
88138,50162
88143,40000
88145,40641
88146,42388
88163,46189
88167,40000
88172,73121
88179,69881
88187,40000
88189,51194
88190,54848
88191,49564
88195,64667
88198,40000
88200,40000
88210,56099
88213,60462
88219,56354
88227,40000
88232,40000
88235,65382
88246,40000
88247,58365
88249,50629
88251,40000
88255,65795
88260,45760
88262,40000
88266,55109
88268,52779
88269,53523
88272,80244
88277,40000
88281,40000
88287,76687
88293,65548
88296,40000
88298,54552
88304,54679
88309,63968
88310,53289
88314,67538
88318,77830
88340,93555
88346,46690
88348,40000
88353,49997
88354,63180
88356,42613
88358,63202
88370,50148
88373,40000
88377,58946
88378,40000
88381,40000
88382,40000
88384,40000
88385,61724
88386,40000
88387,56463
88389,76302
88390,96333
88393,66413
88399,40000
88400,56022
88401,87467
88403,42013
88408,42714
88409,47074
88419,40000
88421,61256
88429,40000
88432,60960
88435,40000
88437,55580
88439,51419
88441,43770
88449,54937
88458,47234
88464,40000
88469,79476
88479,73086
88480,40000
88485,74881
88489,40000
88491,79982
88494,83192
88495,44248
88496,63437
88503,61291
88512,40000
88519,40000
88521,60481
88524,53341
88525,71994
88535,57306
88537,65961
88538,53647
88539,46947
88542,64450
88543,40000
88544,84808
88548,54011
88556,60758
88558,48874
88563,56118
88566,40000
88568,55480
88570,46244
88577,42485
88579,40000
88584,66913
88585,40000
88586,44929
88588,70798
88591,50534
88596,44165
88597,40000
88599,62472
88600,64507
88601,74461
88602,43073
88605,59806
88611,43332
88615,54777
88616,48648
88623,40000
88628,40000
88636,47067
88639,40000
88644,48734
88646,40000
88656,72385
88661,45953
88663,53010
88679,59851
88681,40000
88698,46666
88700,50096
88701,40000
88707,40000
88722,56299
88727,58661
88736,42729
88741,40000
88748,40000
88749,71311
88754,73413
88758,40000
88764,62130
88765,40000
88770,40000
88772,40000
88774,50687
88775,42620
88776,46507
88778,40000
88781,65397
88782,53938
88788,40000
88790,55022
88791,43581
88792,40000
88796,40000
88798,43649
88803,73382
88806,56404
88817,65864
88821,67179
88824,53701
88825,64077
88830,58314
88835,49033
88848,64283
88850,74402
88859,56021
88863,40000
88865,76156
88866,47424
88869,65329
88874,49155
88890,75936
88893,40000
88894,40000
88901,48888
88905,45543
88908,40000
88910,58745
88912,40000
88914,62256
88919,40000
88924,40000
88925,40000
88936,76884
88937,47606
88938,58097
88942,54508
88945,51369
88946,48775
88947,40000
88951,42988
88959,40000
88961,60103
88969,56778
88973,55462
88975,88305
88976,46524
88978,55645
88987,55482
88989,45923
88994,70199
88995,76217
88997,45419
89001,40000
89002,43058
89006,43612
89010,40000
89011,79544
89014,40000
89016,69777
89022,76612
89023,40000
89026,52492
89028,46698
89030,40000
89033,40000
89034,40000
89038,50185
89039,40000
89043,51706
89046,52502
89047,50314
89050,40000
89051,68150
89053,40000
89060,65477
89063,53125
89071,47268
89074,63171
89080,61361
89082,40000
89084,87224
89092,40000
89106,60587
89108,40000
89112,40942
89115,47731
89119,43007
89123,40000
89125,40000
89133,40696
89136,44035
89148,40000
89154,86638
89158,40000
89162,60695
89167,40000
89168,53095
89178,40000
89179,71173
89184,40000
89185,64180
89186,40000
89190,40000
89193,40000
89194,40000
89196,96105
89213,47852
89230,40000
89232,40000
89240,56730
89243,54961
89263,40000
89265,75450
89267,40000
89270,40000
89274,40000
89275,92317
89276,40437
89288,52637
89300,40000
89303,40000
89305,45121
89315,61970
89317,40000
89318,48549
89322,50387
89329,64002
89331,40000
89333,40000
89335,73012
89347,40000
89350,68857
89352,85909
89353,40000
89354,62703
89359,56060
89362,40000
89371,40000
89374,40000
89377,50747
89378,40000
89381,71064
89386,48226
89387,44910
89388,68651
89391,40000
89392,40000
89393,58328
89399,40000
89404,40000
89414,88155
89416,40000
89421,61071
89425,60385
89426,52082
89431,40000
89434,42774
89436,63544
89444,48816
89448,41561
89453,53056
89457,41012
89458,55764
89474,40000
89476,40000
89479,47968
89480,71409
89498,57238
89500,40000
89507,40000
89510,62374
89512,40000
89517,41785
89525,40000
89528,55737
89531,40000
89534,49471
89535,46134
89537,40000
89546,41729
89550,40000
89553,40000
89567,61968
89573,89684
89579,55184
89581,40000
89592,60163
89598,40000
89608,40000
89612,53840
89620,40000
89624,53836
89629,62976
89632,48142
89634,46848
89636,44122
89640,46496
89641,56320
89645,71996
89653,49133
89657,40000
89659,80362
89669,40000
89672,40000
89675,51807
89679,43817
89694,40000
89695,40000
89699,40000
89703,40000
89709,61573
89715,63907
89723,60523
89724,40000
89739,40000
89740,90872
89743,63251
89744,53348
89748,40000
89754,61242
89755,61402
89760,80183
89770,65530
89776,74883
89780,44412
89783,40000
89785,44628
89787,40000
89788,59155
89790,40721
89791,40000
89792,40000
89794,51455
89795,50952
89796,40000
89801,42511
89808,43379
89812,46415
89819,53869
89822,40000
89825,109757
89830,40000
89834,81183
89835,71785
89838,43967
89843,50540
89844,62081
89848,59728
89853,62221
89859,40000
89863,54763
89866,40000
89868,91647
89872,80008
89875,52415
89882,64346
89883,54483
89885,40000
89887,65556
89890,40000
89900,40056
89904,72216
89912,58861
89915,57773
89918,84598
89921,76526
89923,41081
89931,80041
89932,43675
89936,40000
89939,40000
89950,51079
89958,40000
89960,56670
89961,64264
89963,50944
89966,40000
89968,74667
89969,66779
89976,67414
89979,40000
89981,40000
89987,40000
89989,62160
89993,40000
89998,46886
90009,50992
90011,85657
90013,40000
90015,40000
90018,70607
90020,40000
90029,66490
90034,48409
90037,45939
90041,40000
90048,52174
90052,59025
90059,60521
90061,40000
90065,40000
90070,48746
90071,71123
90074,52209
90080,40000
90081,41640
90089,64432
90092,66392
90098,56358
90101,54825
90102,48881
90110,40000
90111,62010
90122,79995
90125,40000
90131,55985
90132,46484
90135,63456
90138,40000
90145,65927
90147,40000
90152,40000
90153,40000
90157,40000
90159,48287
90163,42695
90165,45650
90170,44019
90175,49761
90178,78570
90189,44109
90201,49348
90203,40000
90207,40000
90210,40000
90213,46545
90215,51697
90220,40000
90228,66440
90233,53390
90239,40106
90250,56556
90256,53237
90261,40000
90265,78920
90268,40000
90270,40000
90272,47357
90277,43343
90279,61651
90281,43339
90287,66228
90288,54595
90291,50552
90304,45366
90309,40000
90313,46996
90314,40000
90325,40000
90326,54594
90327,40000
90329,77178
90332,55258
90333,53350
90336,45030
90342,60784
90345,40000
90348,40000
90349,46459
90353,41265
90357,40000
90359,40000
90367,44107
90371,57425
90379,47190
90381,55025
90386,40000
90390,40000
90405,55154
90411,40000
90413,40000
90421,43816
90423,40000
90425,54347
90428,87870
90431,40073
90433,54292
90439,58550
90440,55962
90442,58055
90445,56450
90453,83673
90458,49704
90463,40000
90464,45527
90467,71519
90475,40000
90477,49488
90480,40000
90481,40000
90489,40000
90493,40000
90499,42581
90505,50950
90508,53008
90519,64927
90522,40000
90527,45050
90528,86230
90530,44695
90532,52441
90536,59410
90538,40000
90542,44342
90548,40318
90556,54972
90559,40000
90572,44564
90578,40000
90579,40000
90582,42538
90584,51501
90589,40000
90591,52312
90594,61156
90597,88212
90598,81715
90603,40000
90606,45140
90617,53018
90618,76103
90626,42807
90627,40000
90630,50563
90632,49328
90637,84933
90642,40000
90648,63829
90651,58227
90654,63759
90661,52063
90663,104683
90664,68887
90672,57552
90673,50787
90674,40000
90676,44942
90680,40000
90687,40000
90689,90196
90698,40000
90703,40000
90710,41206
90714,89519
90717,56341
90719,59596
90725,47196
90734,40000
90735,61317
90736,40000
90742,40169
90743,45210
90745,42888
90749,58527
90757,51441
90758,40000
90760,42430
90762,40000
90765,40000
90771,40000
90776,52866
90778,40000
90782,47142
90783,40000
90786,40000
90789,44236
90793,47728
90796,40000
90802,56429
90804,40000
90805,40000
90810,40000
90812,79292
90813,54845
90821,55574
90833,40000
90848,65395
90857,75740
90859,53094
90862,72633
90866,59610
90867,79975
90870,40000
90872,40000
90878,40000
90880,88578
90886,40000
90889,45704
90895,40156
90903,53494
90908,40000
90910,45885
90911,75241
90912,45030
90913,49708
90914,47610
90920,52990
90923,56684
90925,40000
90931,75102
90934,40000
90936,92208
90938,40000
90943,45531
90946,40000
90948,40000
90964,40000
90975,40000
90978,55276
90982,40000
90983,46379
90987,48518
90989,40000
90994,52831
90995,47199
90997,81022
90998,81503
91000,40000
91005,80843
91009,40000
91011,57455
91016,51390
91018,40000
91022,40000
91023,49520
91029,78691
91030,40000
91034,47568
91041,40000
91043,48813
91045,40000
91051,48686
91058,61544
91059,54534
91069,46864
91073,54048
91076,64284
91080,75195
91084,40000
91086,46552
91091,78322
91093,67687
91101,40000
91102,40000
91107,91417
91113,80500
91126,40000
91127,64893
91128,55299
91139,62547
91141,44269
91150,74637
91153,40000
91156,66847
91159,48351
91161,48928
91166,40000
91174,40000
91187,86475
91191,46582
91196,43793
91203,40000
91204,47553
91205,40776
91206,55230
91214,49342
91215,55949
91217,56086
91221,69319
91222,46291
91225,58877
91227,40000
91228,54436
91243,53083
91246,46361
91265,85948
91270,65288
91274,43353
91275,40935
91276,53680
91279,40097
91289,64159
91297,77910
91306,51448
91307,59638
91310,59605
91314,50460
91317,65842
91325,49253
91328,47677
91329,40000
91330,54398
91334,65586
91338,40000
91341,40000
91344,75353
91348,40000
91350,44380
91365,68564
91366,50827
91367,40000
91372,43900
91373,87007
91380,63557
91383,40000
91387,40197
91392,40000
91395,78789
91399,40000
91401,40000
91405,42385
91409,44931
91411,57593
91413,40000
91420,70312
91424,40000
91429,76441
91438,40000
91442,40000
91447,57659
91448,41742
91451,40000
91452,81767
91454,45513
91456,53125
91457,85084
91469,40000
91473,40000
91475,64386
91485,40000
91489,40000
91493,43320
91496,55157
91500,42243
91506,91478
91508,45894
91510,40000
91511,78903
91516,53397
91517,81869
91519,40000
91521,60815
91527,50492
91531,57846
91541,40000
91543,57235
91547,40000
91557,40000
91563,47996
91566,74683
91574,40000
91578,42905
91580,49600
91583,66424
91593,61301
91600,48563
91603,60932
91607,40000
91608,40000
91613,54239
91614,40000
91620,40000
91623,40000
91628,62470
91630,54178
91637,70947
91638,61328
91641,49195
91644,56728
91652,62656
91655,40000
91656,40000
91659,40000
91664,55571
91675,80474
91681,75814
91688,40000
91689,40000
91694,51244
91696,40000
91698,70566
91699,65628
91702,44308
91704,49123
91708,40000
91713,52466
91718,77844
91720,44672
91722,40000
91723,40000
91726,40000
91742,65133
91746,40000
91748,40000
91757,43203
91763,50283
91765,67343
91772,40000
91774,89162
91775,49481
91778,40000
91799,56114
91802,63586
91807,40000
91812,67334
91813,40000
91819,47555
91820,50117
91821,56552
91827,77505
91835,40000
91836,42307
91837,61800
91839,50414
91845,45505
91846,40000
91847,86753
91850,40000
91851,40000
91862,40000
91870,46801
91871,40000
91872,40000
91875,40000
91877,50397
91880,77020
91885,40000
91888,40000
91890,67875
91898,53445
91900,45518
91903,46810
91904,64913
91908,40000
91909,61122
91912,40000
91913,40000
91927,64389
91932,40000
91933,42252
91947,40000
91953,64003
91955,85723
91960,89751
91972,62787
91976,41182
91977,40000
91979,40000
91982,60697
91986,59591
91993,40000
91996,49107
91997,55832
92003,47478
92007,40000
92014,53464
92015,40000
92016,61192
92019,78689
92020,41695
92025,40000
92027,40000
92030,89090
92042,40000
92043,59307
92053,79053
92054,65403
92063,52172
92086,62578
92089,44320
92090,65245
92092,60388
92093,72076
92095,54158
92099,40000
92111,40000
92114,59120
92117,40239
92119,62128
92121,53224
92125,47537
92133,58003
92136,48941
92138,64246
92140,41628
92144,60310
92145,86009
92151,40000
92154,58636
92157,72728
92176,40000
92185,68740
92186,40000
92191,40167
92195,42325
92203,40000
92206,40000
92209,40000
92210,40000
92215,40000
92218,48314
92221,40000
92222,56165
92225,79752
92231,76495
92235,40000
92237,40000
92241,51171
92245,69136
92248,43279
92251,64631
92253,94226
92259,66032
92260,40000
92262,46407
92263,42132
92264,56407
92265,45607
92270,40000
92285,61890
92293,40000
92297,55657
92302,73948
92305,58467
92313,92546
92316,63404
92322,40000
92323,67140
92324,40000
92338,40000
92340,45547
92341,55366
92344,40000
92346,72706
92349,40000
92354,41560
92360,41321
92369,53632
92373,40000
92385,44386
92391,67261
92392,43158
92396,57270
92397,40000
92412,66793
92414,49941
92415,60129
92416,76482
92417,59453
92418,52279
92419,71081
92422,55553
92429,40000
92441,53324
92442,48790
92446,62296
92451,40000
92457,49420
92459,40000
92460,80421
92466,83883
92470,40000
92475,43440
92479,40000
92483,75911
92485,55068
92489,40000
92492,63883
92493,40000
92499,49411
92508,40000
92513,55687
92516,40000
92517,40000
92524,40000
92531,40716
92533,40000
92535,64712
92536,59854
92537,53275
92538,74313
92553,61526
92559,57184
92560,40000
92563,49734
92571,83202
92582,40000
92584,45611
92592,76317
92593,42353
92594,40925
92601,69379
92603,50501
92614,44956
92620,40000
92623,64080
92627,60034
92630,76786
92633,52501
92637,57104
92644,40000
92646,66314
92650,41411
92652,40000
92660,40000
92664,52550
92667,75466
92669,45837
92674,40000
92678,65301
92683,40000
92687,84490
92688,79400
92690,52299
92694,47560
92696,46316
92704,40000
92709,40000
92711,40000
92718,57471
92719,40000
92720,59377
92722,54279
92730,67610
92737,58855
92740,47611
92747,68774
92749,72556
92751,42662
92752,40000
92755,62224
92757,59745
92758,42272
92761,48369
92766,69120
92770,46554
92771,46522
92776,74897
92785,40000
92796,43935
92799,40000
92801,46452
92802,76564
92803,72408
92808,40000
92811,83714
92816,67759
92817,40000
92819,40000
92821,47254
92822,57702
92828,54407
92829,50087
92833,47336
92834,65959
92835,56357
92836,43568
92842,40000
92851,45494
92856,40946
92858,56681
92859,41108
92870,47261
92874,75333
92878,78958
92879,49087
92880,52141
92887,55713
92888,47910
92893,40000
92898,68060
92899,46444
92900,92016
92904,75750
92912,40000
92936,40000
92945,92271
92946,52852
92949,40000
92950,40386
92951,40000
92959,49541
92961,57513
92965,56969
92968,40000
92970,71467
92972,41684
92977,67607
92980,50216
92981,74454
92983,48444
92987,56600
92996,40000
93000,40000
93001,70062
93005,78520
93017,40000
93020,44947
93030,40000
93031,72536
93038,68017
93039,58307
93041,40000
93043,51763
93048,54825
93049,45717
93055,44926
93061,53754
93064,40000
93074,40000
93075,40000
93078,47552
93080,88350
93085,59899
93086,44885
93094,77194
93095,45023
93101,48993
93102,40000
93103,40000
93107,43059
93108,40000
93113,68548
93120,40000
93123,50787
93130,90388
93136,84059
93140,49355
93143,43377
93145,50549
93150,60559
93160,55396
93161,81897
93164,52877
93173,66772
93183,47299
93189,43919
93194,40000
93195,40000
93197,91424
93203,45304
93205,62967
93207,53896
93211,92664
93219,40000
93221,50551
93224,69126
93233,61498
93234,40000
93237,41576
93241,72731
93243,59107
93245,42481
93254,63450
93257,49887
93259,52324
93261,44298
93273,40000
93277,56229
93291,60896
93296,64693
93297,62953
93299,65191
93305,90723
93306,59495
93314,40000
93315,40000
93321,66526
93323,46205
93325,68696
93329,82724
93330,68242
93335,40000
93341,40164
93343,40000
93344,74129
93357,64343
93359,62448
93360,56345
93362,44371
93366,71579
93371,91000
93375,43975
93383,81865
93384,75312
93385,40000
93387,85067
93389,48553
93396,40000
93399,40000
93402,40000
93405,53039
